Title,Price,Rating(out of 5),No. of Reviews,Product Link,ASIN,Manufacturer,Description
"Half Moon 35L Water Resistant 15.6 inch Laptop Bag for Men/Backpack for Men, Navy Blue | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment | Rain Cover & Reflective Strips",529,3,16024,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NDMyNjcxMzU1OTgxNTMxOjE2ODU5MTYxNDk6c3BfYXRmX25leHQ6MjAxNDY1NDMwOTQ0OTg6OjA6Og&url=%2FHalf-Moon-Waterproof-Backpack-Students%2Fdp%2FB085MHDJ93%2Fref%3Dsr_1_17_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685916149%26sprefix%3Dba%252Caps%252C283%26sr%3D8-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,B085MHDJ93,Amazing Bags,"SPACIOUS AND LIGHTWEIGHT: Light weight & spacious laptop bag for men comes with 3 compartments.
One is for carrying laptop inside (Upto 17""), with padding for safety, and space for laptop accessories like charger, etc.
Second compartment of office bag for men is for books, files & all your day to day essentials.
And third compartment of backpack for men is for your extra stuff.
Laptop backpacks for men has provision for holding bottles on both sides & has padded shoulder straps for your comfortCOMFORT WITH QUALITY: This backpack for men has Wide, Padded & Adjustable shoulder straps & Padded Back for comfort in carrying heavy items.
The laptop bag for men is stitched properly & Bartacks on every pressure point for extra durability.
The office bag for men are made with strong yet light weight polyester fabric with heavy zippers.
College Bags for men also comes with a Rain cover so that you can travel during rainy season without any problem.
This laptop bag can be used by everyone.SMART & TRENDY LOOKS: This Large backpack for men is smart, trendy and stylish in looks.
The multipurpose college bags for men looks smart, athletic and venturesome and the blend of grey and red makes it appear exquisite.
Your hiking trips, mountaineering experience cannot get completed without this amazing trekking backpack.
PREMIUM FABRIC : Premium Polyester, Stylish and durable backpack for school /college and travel.
Easily accommodate a laptop.
Size: 45 cm X 31 cm X 22 cmENDURING & LONG LASTING LAPTOP BACKPACK: This trekking backpack for men/laptop bag for men is made up of highly durable material, which makes it suitable for all weather conditions including rains & extreme scorching heat.
It will not only keep the inside stuff safe but will also resist damage to itself.
We have designed the bag keeping your comfort in mind.
Shoulder has high density padding, with 3D ventilated air foam padding to prevent sweating & to help you lift heavy objects easily.OTHER FEATURES OF LAPTOP BAG FOR MEN: The office bag for men / office bag for women has Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment (can carry laptops of size 13, 14, 15.6 & 17 inches), Reflector Logo."
"Swiss Military Hard Shell Travel Backpack UFO, Alien Series Dimond Cut ABS Hardshell upto 15.6 Inch Laptop",3899,2,1,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NDMyNjcxMzU1OTgxNTMxOjE2ODU5MTYxNDk6c3BfYXRmX25leHQ6MjAxNTYxNjU5ODk0OTg6OjA6Og&url=%2FSwiss-Military-Travel-Backpack-Hardshell%2Fdp%2FB0C3MG4MJG%2Fref%3Dsr_1_18_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685916149%26sprefix%3Dba%252Caps%252C283%26sr%3D8-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA9XP90DC1X0F8,B0C3MG4MJG,"Swiss Military Consumer Goods Limited, W-39, Okhla Industrial Area, Delhi , Delhi - 110020","Care Instructions: Wipe with Dry ClothUnique Diamond Cut ABS Hard-shell Design.
Accommodates Upto 15.6"" Laptop.Kissing Zip Pullers for Locking Mechanism.
Separate Compartment for IPad / Notebook.Velcro Flap to Prevent 180° Opening.
Elasticated File / Documents Holder.
180° Opening for Packing / Unpacking Ease.
Separate Mesh Zipper Pocket for Accessories.Spacious Garments / Files Pocket for Overnight Travel.
Miscellaneous Storage pockets for organizing ease.Premium Padded Back Mesh Panel for Extra Comfort.
Adjustable Shoulder Strap for Comfort Fit.
Comfort Grip Carrying Handle."
Zipline Unisex casual polyester 36 L Backpack School Bag Women Men Boys Girls children Daypack College Bag Book School Sports Bag Weekend Bag,834,4,5625,https://www.amazon.in/ZIPLINE-Polyester-Backpack-Children-Daypack/dp/B07XVMR33Q/ref=sr_1_19?crid=2M096C61O4MLT&keywords=bags&qid=1685916149&sprefix=ba%2Caps%2C283&sr=8-19,B07XVMR33Q,Atulitu Agency,"MULTI-FUNCTION COMPARTMENT: ZIPLINE backpack for men features with multiple storage compartments and for additional supplies and accessories such as your, iPhone, iPad, pen, keys, wallet, books, clothes, bottle, passport and more.DURABLE MATERIAL: The school bag for boys is made up of superior quality which is durable, eco-friendly waterproof and anti-scratch polyester and featuring a reinforced bottom to withstand heavy use, perfect for business, travel, school and other outdoor activities.COMFORTABLE DESIGN: Our school bag for boys ""S"" Curve is adjustable, heavily padded shoulder straps and back panel make the school bag more comfortable to wear even when loaded with all your gear; Compact: Backpack for men has a roomy three compartment, front zipper pockets to hold small accessories, one internal security zippered pocket for valuable items and side pockets for water bottle or umbrella and thus it is best school bags for boys.Size:18*13*9 inch(L*W*H), Capacity: The college bag has capacity of 36.5L which is bigger than others of the same style.
Good size for school bags, college bag, camping, travel, shopping, hiking, climbing, vintage backpack for men and women.; Age Range Description: Kid; Special Features: Water Bottle Umbrella Pouch; Pocket Description: Utility PocketCompartment Description: The backpack for men is not laptop compatible; Warranty Description: 1 Year From The Date Of Purchase, Water Resistance Level: Waterproof"
URBAN CARRIER School Bag For girls school bags for boys Class 5-10 Large 4 partition 45 L Laptop Collage Office Travel Unisex Backpack,395,3,681,https://www.amazon.in/School-school-partition-Collage-Backpack/dp/B09NNYCQ1Q/ref=sr_1_20?crid=2M096C61O4MLT&keywords=bags&qid=1685916149&sprefix=ba%2Caps%2C283&sr=8-20,B09NNYCQ1Q,URBAN CARRIER,"Care Instructions: Hand Wash OnlyFit Type: Regular<br><br>Fabric : Polyester, Stylish And Durable Backpack For Office School /College And Travel.
Easily Accommodate A Laptop.
Size: 40 Cm X 33 Cm X 25 Cm<br><br>Adjustable Padded Shoulder Straps / 2 Bottle Holders / Duble stitching For Carry Havy books / Stylish look/Comfortable Shoulder starps; Padded Back Panel And Padded Shoulder Straps<br><br>Suitable For : Casual Backpacks , Laptop Backpacks ,School Bags ,Office Backpacks ,College Bag ,Daypacks , Travel Backpack , Casual Bags, Backpacks , Bagpacks<br><br>Color Name: Navy White; Closure Type: Zipper; Water Resistance Level: Waterproof; Age Range Description: Adult; Special Features: Laptop Compartment<br>"
Gear CarryOn 16L Foldable Water Resistant School Bag//Backpack/College Bag for Men/Women - Blue Black,199,3,6506,https://www.amazon.in/GEAR-Black-Blue-Backpack-years/dp/B019HA8AYG/ref=sr_1_21?crid=2M096C61O4MLT&keywords=bags&qid=1685916149&sprefix=ba%2Caps%2C283&sr=8-21,B019HA8AYG,No,"Outer Material: Polyester, Color: Black and Yellow.Ideal for 3-5 year old children.Wear Resistant: Wear resistant, Stain resistant, Water Resistance: Water resistant; Dimensions: 49 cms x 33 cms x 10 cms (LxWxH)Number of compartments: 1; Compatible Laptop Size : 15.4Warranty Type: Manufacturer; 1 Year from the date of purchasePocket Description: Utility Pocket; Color Name: Black And Blue; Age Range Description: Adult; Closure Type: Zipper"
SAFARI 15 Ltrs Sea Blue Casual/School/College Backpack (DAYPACKNEO15CBSEB),248,4,19186,https://www.amazon.in/SAFARI-Ltrs-Casual-Backpack-DAYPACKNEO15CBSEB/dp/B07Q7CNPMV/ref=sr_1_22?crid=2M096C61O4MLT&keywords=bags&qid=1685916149&sprefix=ba%2Caps%2C283&sr=8-22,B07Q7CNPMV,Safari Industries (India) Ltd,"Outer Material: Polyester, Color: Sea BlueNot water resistant.
With Rain Cover:NoCapacity: 15 liters; Weight: 200 grams; Dimensions: 12 cms x 27 cms x 41 cms (LxWxH)Number of compartments: 2; Laptop Compatibility: NoAge Range Description: Kid; Closure Type: Drawstring; Pocket Description: Utility PocketDrawstring, 2 Compartments, Compact Size"
Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Brown,899,4,5731,https://www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0201/dp/B07G4F6XFH/ref=sr_1_23?crid=2M096C61O4MLT&keywords=bags&qid=1685916149&sprefix=ba%2Caps%2C283&sr=8-23,B07G4F6XFH,Gear Merchandise PVT LTD,"Outer material: synthetic, color: brownWaterproofCapacity: 20 liters; Weight: 560 grams; Dimensions: 48 cms x 32 cms x 14 cms (LxWxH)Number of compartments: 2Laptop compatibility: yes, laptop size: 16strap type: adjustableAnti theft waterproof bag with anti sweat fabric on back and shoulder strapsUSB and headphone cable slotShow More"
"American Tourister VALEX BLACK LAPTOP BACKPACK 28 Ltrs,Volume, LAPTOP COMPARTMENT, BOTTLE POCKET, FRONT ORGANIZER",1399,4,235,https://www.amazon.in/American-Tourister-BACKPACK-COMPARTMENT-ORGANIZER/dp/B0BTD4S4XF/ref=sr_1_24?crid=2M096C61O4MLT&keywords=bags&qid=1685916149&sprefix=ba%2Caps%2C283&sr=8-24,B0BTD4S4XF,EXPERTS,"Care Instructions: Hand Wash OnlyWell Organized compartment ,Security Back Pocket"
NORTH ZONE Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L,569,4,338,https://www.amazon.in/NORTH-ZONE-Waterproof-Backpack-Dimensions/dp/B0BS6QQZYN/ref=sr_1_25?crid=2M096C61O4MLT&keywords=bags&qid=1685916149&sprefix=ba%2Caps%2C283&sr=8-25,B0BS6QQZYN,SHABA BAGS,"Care Instructions: Machine WashSleek, Stylish and Premium: Heavy duty ultra premium bag with exterior dimensions 44x29x15 cms.
Made of Durable Polyester Fabric with Double zippers.
sturdy durable, scratch resistant.; Multi Utility Bag: It is not only a student backpack, but also can be used as a business/work backpack, travelling, office, computer bag, hiking bag, daily bag and a lot more.Storage Space: There is a separate laptop compartment inside the backpack that can hold upto 15.6 inches laptop.
The internal packaging compartment and external pockets can hold daily necessities, keeping your items organized and easier to find.Quick Storage: The front and side zipper pockets of the backpack are convenient for storing tablets, diaries, pens and pencils, smartphones, cards, change, etc.
The side pockets of the backpack are convenient for storing compact umbrellas and other small items."
"Safari Flash Casual Backpack, 26 ltr Water Resistant Travel Bags| Weight Polyester Bagpack for Men and Women, Spacious Shoulder Bag for College, Office, Travelling and Camping",799,3,2746,https://www.amazon.in/Safari-Backpack-Resistant-Polyester-Travelling/dp/B09B26VHXV/ref=sr_1_26?crid=2M096C61O4MLT&keywords=bags&qid=1685916149&sprefix=ba%2Caps%2C283&sr=8-26,B09B26VHXV,Safari Industries,"HIGH QUALITY FABRIC: Our lightweight yet durable bags are made of 100% polyester and water resistant fabric.
This casual backpack can be by boys and girls for school, college, coaching, tution, or everyday outings.FRONT POCKET: Our trendy unisex bag pack has a front storage pocket that keeps small items neatly organized and easy to accessMESH POCKET: Our fancy and stylish backpacks have mesh pockets on both sides to accommodate your water bottle and umbrellaCOMFORT: Our 26 liter bag has mesh padding on back to help carry heavy items.
It also provides superior comfort with padded adjustable shoulder straps; WARRANTY: All of our bags come with 1-year International Warranty against manufacturing defectsAge Range Description: Adult; Closure Type: Zipper"
MOKOBARA The Transit Backpack Laptop Bag for Men and Women,4999,4,610,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NDMyNjcxMzU1OTgxNTMxOjE2ODU5MTYxNDk6c3BfbXRmOjIwMTE1MTA0OTA3ODk4OjowOjo&url=%2FMokobara-Transit-Backpack-Laptop-Sunray%2Fdp%2FB09V7R98XC%2Fref%3Dsr_1_27_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685916149%26sprefix%3Dba%252Caps%252C283%26sr%3D8-27-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,B09V7R98XC,"Designed By Mokobara Lifestyle Private Limited, Bangalore.","Care Instructions: Wipe with Damp ClothCRAFTED WITH INDUSTRY BEST PREMIUM MATERIALS: Materials: Vegan leather and nylon fabric, Casing: Soft, Colour: Light Brown, Water resistant: YesMOST FEATURE RICH BACKPACK: Front bucket pocket: Retractable key holder, Card holder, Slip pockets, Zippered pocket, Flat opening tech compartment: 5 pockets to store all your tech accessories, Padded laptop compartment with lock strap, Fits up to a 16” laptopINDUSTRY BEST FUNCTIONAL BACKPACK: 2 Hidden bottle/umbrella pocket, Hidden magnetic passport pocket, 10 thoughtfully designed pockets, Luggage sleeve, Silicon grab handle, Padded shoulder straps, Easy length adjustment bucklesMAXED OUT STORAGE: Dimension: 48 x 31 x 16 cm, Capacity: 24LMORE REASONS TO LOVE YOUR MOKOBARA: Warranty type: 12 Months, Register warranty on (mokobara.com/warranty), get in touch with us @7975298840 (10:30AM - 5:30PM MON-FRI)"
MOKOBARA Backpack 15.5" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model),5490,4,170,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NDMyNjcxMzU1OTgxNTMxOjE2ODU5MTYxNDk6c3BfbXRmOjIwMTEwMTgxNTEwNjk4OjowOjo&url=%2FMokobara-Backpack-Leather-Resistant-College%2Fdp%2FB09WVGDV1V%2Fref%3Dsr_1_28_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685916149%26sprefix%3Dba%252Caps%252C283%26sr%3D8-28-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,B09WVGDV1V,Designed By Mokobara Lifestyle Private Limited,"CRAFTED WITH INDUSTRY BEST PREMIUM MATERIALS: Materials: Vegan leather and nylon fabric, Casing: Soft, Colour: Green, Water resistant: Yes.
<br>PADDED LAPTOP COMPARTMENT AND MAXED OUT STORAGE: Dimension: 29 x 14 x 41 cm, Capacity: 16L, Fits up to a 15.4” laptop <br>MOST FEATURE RICH BACKPACK: Vegan leather trims, Padded shoulder straps, Easy length adjustment buckle & strap lock, Hidden expandable side water bottle pocket, Luggage sleeve <br>HIDDEN MAGNETIC POCKET: Snaps close and stores your phone/passport for quick access; MORE REASONS TO LOVE YOUR MOKOBARA: Warranty type: 12 Months, Register warranty on (mokobara.com/warranty), get in touch with us @7975298840 (10:30AM - 5:30PM MON-FRI) <br>Closure Type: Zipper; Color Name: Green Energy (Limited Edition); Lining Description: Polyester; Age Range Description: Adult; Pattern Name: Solid <br>"
Lavie Sport Lino Large Size 63 cms Wheel Duffle Bag for Travel | Travel Bag with Trolley,1099,4,7750,https://www.amazon.in/Lavie-Sport-Duffle-Luggage-Trolley/dp/B097RJ22Q3/ref=sr_1_29?crid=2M096C61O4MLT&keywords=bags&qid=1685916149&sprefix=ba%2Caps%2C283&sr=8-29,B097RJ22Q3,Bagzone Lifestyle Pvt Ltd,"The Lino wheel Duffle Bag from Lavie Sport is a voluminous yet lightweight travel duffle.
Made of high quality and durable materials, it provides the same function as a large-sized suitcase.Perfect travel duffle for weekend getaways.Built to last: This duffle bag for travel features a combi-lock, shoulder strap, fully lined interior and is built with high-quality polyester fabric for the utmost durability.
Made from water repellent & premium zippers, it makes it a super durable and lightweight all-weather travel duffle bag.Plenty of Space & Easy to carry: The front side features a zippered pocket that is perfect to store quick access essentials.
Lino luggage bags for travel have sturdy heavy-duty treaded rubber wheels in a protective wheel housing and retractable trolley for smooth mobility and maximum durability.External Dimension: Length – 63cm, Width – 30cm, Height – 32cm, Capacity - 60 Litres.Manufacturer warranty - 2 years"
